epoch,loss,val_loss
0,3.9985660462379458,3.309339310194743
0,3.9281325018405915,3.2441811884835317
1,3.09373573923111,3.198689392281433
2,2.815796608924866,2.791857054592781
0,3.9123053801059724,3.2661603410073647
